state,county,source_id_or_label,category,in_source_registry,discovered,verification_status,technical_acquisition_status,authorization_status_for_customer_display,production_enabled_for_customer_display,evidence_reference
TX,DeWitt,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,DeWitt,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Deaf Smith,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Deaf Smith,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Deaf Smith,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Delta,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Delta,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Delta,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Denton,GovEase,auction,NO,YES,MECHANISM_CONFIRMED,NOT_ACQUIRED,BLOCKED,NO,data/tx_county_coverage_matrix.csv
TX,Denton,Texas Comptroller county directory,appraisal_district,NO,YES,MECHANISM_CONFIRMED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Denton,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Dickens,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Dickens,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Dickens,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Dimmit,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Dimmit,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Dimmit,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Donley,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Donley,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Donley,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Duval,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Duval,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Duval,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Eastland,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Eastland,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Eastland,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Ector,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Ector,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Ector,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Edwards,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Edwards,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Edwards,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,El Paso,tx_lgbs,auction,YES,YES,CONTENT_VERIFIED,ACQUIRED,APPROVED,YES,"harvesters/texas_harvester.py (harvest_lgbs), docs/lgbs-rights-audit.md"
TX,El Paso,tx_realauction,auction,YES,YES,CONTENT_VERIFIED,ACQUIRED,APPROVED,YES,"harvesters/texas_harvester.py (harvest_realauction), docs/realauction-rights-audit.md"
TX,El Paso,Texas Comptroller county directory,appraisal_district,NO,YES,MECHANISM_CONFIRMED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,El Paso,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Ellis,tx_realauction,auction,YES,YES,CONTENT_VERIFIED,ACQUIRED,APPROVED,YES,"harvesters/texas_harvester.py (harvest_realauction), docs/realauction-rights-audit.md"
TX,Ellis,Texas Comptroller county directory,appraisal_district,NO,YES,MECHANISM_CONFIRMED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Ellis,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Erath,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Erath,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Erath,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Falls,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Falls,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Falls,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Fannin,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Fannin,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Fannin,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Fayette,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Fayette,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Fayette,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Fisher,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Fisher,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Fisher,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Floyd,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Floyd,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Floyd,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Foard,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Foard,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Foard,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Fort Bend,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Fort Bend,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Fort Bend,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Franklin,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Franklin,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Franklin,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Freestone,MVBA,auction,NO,YES,MECHANISM_CONFIRMED,NOT_ACQUIRED,BLOCKED,NO,data/tx_county_coverage_matrix.csv
TX,Freestone,Texas Comptroller county directory,appraisal_district,NO,YES,MECHANISM_CONFIRMED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Freestone,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Frio,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Frio,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Frio,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Gaines,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Gaines,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Gaines,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Galveston,tx_lgbs,auction,YES,YES,CONTENT_VERIFIED,ACQUIRED,APPROVED,YES,"harvesters/texas_harvester.py (harvest_lgbs), docs/lgbs-rights-audit.md"
TX,Galveston,tx_realauction,auction,YES,YES,CONTENT_VERIFIED,ACQUIRED,APPROVED,YES,"harvesters/texas_harvester.py (harvest_realauction), docs/realauction-rights-audit.md"
TX,Galveston,Texas Comptroller county directory,appraisal_district,NO,YES,MECHANISM_CONFIRMED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Galveston,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Garza,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Garza,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Garza,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Gillespie,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Gillespie,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Gillespie,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Glasscock,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Glasscock,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Glasscock,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Goliad,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Goliad,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Goliad,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Gonzales,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Gonzales,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Gonzales,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Gray,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Gray,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Gray,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Grayson,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Grayson,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Grayson,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Gregg,tx_realauction,auction,YES,YES,CONTENT_VERIFIED,ACQUIRED,APPROVED,YES,"harvesters/texas_harvester.py (harvest_realauction), docs/realauction-rights-audit.md"
TX,Gregg,Texas Comptroller county directory,appraisal_district,NO,YES,MECHANISM_CONFIRMED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Gregg,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Grimes,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Grimes,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Grimes,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Guadalupe,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Guadalupe,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Guadalupe,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Hale,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Hale,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Hale,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Hall,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Hall,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Hall,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Hamilton,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Hamilton,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Hamilton,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Hansford,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Hansford,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Hansford,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Hardeman,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Hardeman,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Hardeman,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Hardin,tx_lgbs,auction,YES,YES,CONTENT_VERIFIED,ACQUIRED,APPROVED,YES,"harvesters/texas_harvester.py (harvest_lgbs), docs/lgbs-rights-audit.md"
TX,Hardin,Texas Comptroller county directory,appraisal_district,NO,YES,MECHANISM_CONFIRMED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Hardin,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Harris,tx_lgbs,auction,YES,YES,CONTENT_VERIFIED,ACQUIRED,APPROVED,YES,"harvesters/texas_harvester.py (harvest_lgbs), docs/lgbs-rights-audit.md"
TX,Harris,Texas Comptroller county directory,appraisal_district,NO,YES,MECHANISM_CONFIRMED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Harris,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Harrison,MVBA,auction,NO,YES,MECHANISM_CONFIRMED,NOT_ACQUIRED,BLOCKED,NO,data/tx_county_coverage_matrix.csv
TX,Harrison,Texas Comptroller county directory,appraisal_district,NO,YES,MECHANISM_CONFIRMED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Harrison,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Hartley,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Hartley,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Hartley,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Haskell,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Haskell,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Haskell,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Hays,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Hays,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Hays,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Hemphill,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Hemphill,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Hemphill,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Henderson,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Henderson,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Henderson,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Hidalgo,tx_lgbs,auction,YES,YES,CONTENT_VERIFIED,ACQUIRED,APPROVED,YES,"harvesters/texas_harvester.py (harvest_lgbs), docs/lgbs-rights-audit.md"
TX,Hidalgo,Texas Comptroller county directory,appraisal_district,NO,YES,MECHANISM_CONFIRMED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Hidalgo,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Hill,MVBA,auction,NO,YES,MECHANISM_CONFIRMED,NOT_ACQUIRED,BLOCKED,NO,data/tx_county_coverage_matrix.csv
TX,Hill,Texas Comptroller county directory,appraisal_district,NO,YES,MECHANISM_CONFIRMED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Hill,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Hockley,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Hockley,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Hockley,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Hood,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Hood,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Hood,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Hopkins,tx_realauction,auction,YES,YES,CONTENT_VERIFIED,ACQUIRED,APPROVED,YES,"harvesters/texas_harvester.py (harvest_realauction), docs/realauction-rights-audit.md"
TX,Hopkins,Texas Comptroller county directory,appraisal_district,NO,YES,MECHANISM_CONFIRMED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Hopkins,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Houston,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Houston,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Houston,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Howard,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Howard,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Howard,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Hudspeth,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Hudspeth,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Hudspeth,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Hunt,UNKNOWN,auction,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
TX,Hunt,Texas Comptroller county directory,appraisal_district,NO,YES,UNVERIFIED,NOT_ACQUIRED,DISCOVERED,NO,data/tx_county_coverage_matrix.csv
TX,Hunt,UNKNOWN,gis,NO,YES,UNVERIFIED,NOT_ACQUIRED,UNKNOWN,NO,data/tx_county_coverage_matrix.csv
